MRUN,n_oportunidades,n_supera,n_supera_con_empate,mejor_puntaje,mejor_margen,tiene_alternativa,estado3,n_preferencias,n_carreras_distintas,DEP_NOMBRE,CLEC_MAX,MATE1_MAX,ptje_obligatorias,decil,grupo_hipotesis
18646591,2,2,2,554.9,118.09999999999997,True,Con alternativa alcanzable,4,3,Part. Subvencionado,511,495,503.0,99,Otro
18646716,0,0,0,,,False,Sin candidatos evaluables,1,1,Part. Subvencionado,740,753,746.5,8,Otro
18647241,32,32,32,742.8,362.69999999999993,True,Con alternativa alcanzable,9,7,Part. Pagado,583,753,668.0,99,Part. Pagado
18647333,0,0,0,,,False,Sin candidatos evaluables,1,1,Corp. Adm. Delegada,410,526,468.0,1,Otro
18649223,9,9,9,588.6,134.0,True,Con alternativa alcanzable,3,3,Part. Subvencionado,577,710,643.5,3,Otro
18650770,0,0,0,,,False,Sin candidatos evaluables,1,1,SLEP,410,432,421.0,7,Publico
18651148,13,13,13,782.3,382.65,True,Con alternativa alcanzable,2,2,Part. Subvencionado,690,753,721.5,99,Otro
18651276,6,5,5,850.5,338.85,True,Con alternativa alcanzable,4,2,SLEP,746,824,785.0,2,Publico
18652054,4,3,3,624.5,188.7,True,Con alternativa alcanzable,5,2,Part. Subvencionado,540,595,567.5,1,Otro
18653648,38,31,31,535.5,180.89999999999998,True,Con alternativa alcanzable,6,5,Municipal,467,421,444.0,1,Publico
18654044,8,8,8,648.9,139.90000000000003,True,Con alternativa alcanzable,3,3,Municipal,402,434,418.0,99,Publico
18656457,25,5,5,467.1,71.90000000000003,True,Con alternativa alcanzable,5,5,Municipal,380,434,407.0,99,Publico
18657290,80,42,42,522.3,159.39999999999998,True,Con alternativa alcanzable,20,13,Part. Subvencionado,455,526,490.5,99,Otro
18657655,1,0,0,863.2,-48.09999999999991,False,"Con candidatos, sin alcanzar",2,2,Part. Subvencionado,808,890,849.0,3,Otro
18657748,36,27,27,513.1,106.85000000000002,True,Con alternativa alcanzable,10,8,Part. Subvencionado,484,587,535.5,1,Otro
18660607,127,108,108,604.8,234.5,True,Con alternativa alcanzable,18,15,,557,447,502.0,1,Otro
18660918,49,18,18,489.2,97.0,True,Con alternativa alcanzable,4,4,Part. Subvencionado,492,526,509.0,1,Otro
18661351,11,11,11,798.85,358.65,True,Con alternativa alcanzable,4,4,Part. Subvencionado,710,880,795.0,9,Otro
18662529,27,27,27,756.3,376.19999999999993,True,Con alternativa alcanzable,7,7,Part. Subvencionado,693,738,715.5,7,Otro
18663854,3,3,3,550.95,152.45000000000005,True,Con alternativa alcanzable,2,2,Part. Subvencionado,477,421,449.0,99,Otro
18664650,12,11,11,797.2,442.6,True,Con alternativa alcanzable,3,2,Part. Subvencionado,663,567,615.0,2,Otro
18666631,51,45,45,613.3,219.89999999999998,True,Con alternativa alcanzable,6,6,SLEP,440,432,436.0,2,Publico
18667170,1,0,0,906.1,-5.199999999999932,False,"Con candidatos, sin alcanzar",6,2,Part. Pagado,878,923,900.5,99,Part. Pagado
18667209,4,4,4,729.45,265.95000000000005,True,Con alternativa alcanzable,1,1,Part. Subvencionado,699,767,733.0,99,Otro
18668005,8,6,6,567.2,167.80000000000007,True,Con alternativa alcanzable,5,3,Municipal,440,446,443.0,1,Publico
18668006,8,7,7,598.3,176.00000000000006,True,Con alternativa alcanzable,1,1,Corp. Municipal,477,579,528.0,8,Publico
18668811,5,5,5,832.9,346.35,True,Con alternativa alcanzable,2,2,Part. Subvencionado,748,880,814.0,3,Otro
18669890,9,7,7,633.1,280.6,True,Con alternativa alcanzable,11,9,Part. Subvencionado,410,502,456.0,2,Otro
18669964,1,0,0,709.1,-202.19999999999993,False,"Con candidatos, sin alcanzar",4,3,Part. Subvencionado,690,723,706.5,7,Otro
18670514,1,0,0,831.9,-79.39999999999998,False,"Con candidatos, sin alcanzar",20,2,Part. Subvencionado,756,900,828.0,8,Otro
18670701,18,14,14,656.8,275.09999999999997,True,Con alternativa alcanzable,2,1,Part. Subvencionado,387,495,441.0,1,Otro
18671727,5,3,3,618.4,108.39999999999998,True,Con alternativa alcanzable,4,1,Part. Subvencionado,540,579,559.5,99,Otro
18672011,36,26,26,512.3,135.0,True,Con alternativa alcanzable,7,4,Part. Subvencionado,567,380,473.5,2,Otro
18672345,4,4,4,699.15,235.64999999999998,True,Con alternativa alcanzable,1,1,Municipal,617,738,677.5,4,Publico
18672762,0,0,0,,,False,Sin candidatos evaluables,1,1,Part. Subvencionado,455,579,517.0,5,Otro
18673779,1,0,0,725.5,-185.79999999999995,False,"Con candidatos, sin alcanzar",20,4,Part. Pagado,590,753,671.5,99,Part. Pagado
18674730,6,6,6,628.3,154.79999999999995,True,Con alternativa alcanzable,8,8,Part. Subvencionado,710,595,652.5,2,Otro
18674851,21,9,9,684.7,310.00000000000006,True,Con alternativa alcanzable,3,1,Corp. Adm. Delegada,397,508,452.5,1,Otro
18676617,12,12,12,680.3,240.7,True,Con alternativa alcanzable,2,2,SLEP,500,412,456.0,2,Publico
18677314,1,0,0,878.3,-33.0,False,"Con candidatos, sin alcanzar",10,3,Part. Pagado,790,965,877.5,2,Part. Pagado
18677531,0,0,0,,,False,Sin candidatos evaluables,1,1,Part. Subvencionado,494,434,464.0,99,Otro
18678150,16,16,16,701.0,305.8,True,Con alternativa alcanzable,1,1,Part. Pagado,607,723,665.0,99,Part. Pagado
18681496,1,0,0,688.6,-222.69999999999993,False,"Con candidatos, sin alcanzar",4,3,Municipal,682,682,682.0,4,Publico
18681832,25,8,8,536.0,161.3,True,Con alternativa alcanzable,7,4,Municipal,467,446,456.5,1,Publico
18682587,74,37,37,510.2,142.5,True,Con alternativa alcanzable,16,8,Part. Subvencionado,387,412,399.5,7,Otro
18682670,7,5,5,589.2,152.90000000000003,True,Con alternativa alcanzable,3,3,Part. Subvencionado,424,486,455.0,6,Otro
18684017,29,18,18,567.3,146.8,True,Con alternativa alcanzable,2,2,Part. Subvencionado,682,516,599.0,99,Otro
18684307,23,21,21,667.8,287.5,True,Con alternativa alcanzable,3,3,SLEP,511,660,585.5,7,Publico
18685106,11,10,10,626.05,261.0,True,Con alternativa alcanzable,4,3,Part. Subvencionado,710,601,655.5,2,Otro
18685323,22,20,20,642.9,232.79999999999995,True,Con alternativa alcanzable,3,3,Municipal,492,403,447.5,1,Publico
18686285,6,5,5,541.8,87.09999999999997,True,Con alternativa alcanzable,3,2,Part. Subvencionado,511,539,525.0,4,Otro
18686326,18,18,18,745.5,335.4,True,Con alternativa alcanzable,4,1,Part. Pagado,682,587,634.5,1,Part. Pagado
18686752,19,17,17,577.7,205.09999999999997,True,Con alternativa alcanzable,2,2,Part. Subvencionado,607,516,561.5,4,Otro
18687737,11,6,6,499.6,67.19999999999999,True,Con alternativa alcanzable,10,8,Part. Subvencionado,467,393,430.0,99,Otro
18688904,11,11,11,689.4,239.7,True,Con alternativa alcanzable,3,2,Corp. Adm. Delegada,557,487,522.0,99,Otro
18689969,19,16,16,561.5,193.8,True,Con alternativa alcanzable,1,1,Corp. Municipal,583,432,507.5,2,Publico
18690259,0,0,0,,,False,Sin candidatos evaluables,2,2,Part. Subvencionado,710,539,624.5,99,Otro
18691473,11,10,10,676.0,321.4,True,Con alternativa alcanzable,6,3,Part. Subvencionado,479,487,483.0,3,Otro
18692010,24,10,10,545.8,171.09999999999997,True,Con alternativa alcanzable,6,2,Part. Subvencionado,455,421,438.0,5,Otro
18692752,18,13,13,535.1,153.40000000000003,True,Con alternativa alcanzable,3,2,Part. Subvencionado,467,495,481.0,99,Otro
18693538,4,4,4,675.8,164.70000000000005,True,Con alternativa alcanzable,5,5,Corp. Municipal,647,1000,823.5,99,Publico
18694813,4,3,3,603.9,205.39999999999998,True,Con alternativa alcanzable,4,2,Corp. Municipal,424,403,413.5,1,Publico
18695215,23,23,23,696.4,316.1,True,Con alternativa alcanzable,3,2,Part. Subvencionado,710,672,691.0,6,Otro
18695609,2,2,2,642.6,135.55,True,Con alternativa alcanzable,3,3,Part. Subvencionado,555,516,535.5,7,Otro
18695734,7,3,3,522.25,70.44999999999999,True,Con alternativa alcanzable,3,2,Part. Subvencionado,543,581,562.0,99,Otro
18696004,39,26,26,636.8,262.09999999999997,True,Con alternativa alcanzable,3,3,Part. Subvencionado,440,412,426.0,2,Otro
18697986,15,10,10,532.8,93.80000000000001,True,Con alternativa alcanzable,7,7,Part. Subvencionado,397,446,421.5,99,Otro
18698252,3,3,3,599.2,196.00000000000006,True,Con alternativa alcanzable,3,3,Part. Subvencionado,437,434,435.5,7,Otro
18698807,1,0,0,836.5,-74.79999999999995,False,"Con candidatos, sin alcanzar",2,1,Corp. Municipal,770,861,815.5,1,Publico
18700418,1,0,0,823.6,-87.69999999999993,False,"Con candidatos, sin alcanzar",2,1,Part. Subvencionado,756,861,808.5,99,Otro
18700511,1,0,0,887.1,-24.199999999999932,False,"Con candidatos, sin alcanzar",3,1,Part. Subvencionado,770,948,859.0,1,Otro
18701724,12,8,8,666.3,186.44999999999993,True,Con alternativa alcanzable,20,5,Part. Subvencionado,650,738,694.0,6,Otro
18702927,21,20,20,649.2,267.50000000000006,True,Con alternativa alcanzable,5,2,Part. Subvencionado,590,609,599.5,8,Otro
18702973,0,0,0,,,False,Sin candidatos evaluables,1,1,Part. Subvencionado,634,631,632.5,1,Otro
18703683,1,0,0,837.9,-73.39999999999998,False,"Con candidatos, sin alcanzar",3,1,Part. Pagado,771,877,824.0,4,Part. Pagado
18705265,1,0,0,776.9,-134.39999999999998,False,"Con candidatos, sin alcanzar",20,4,Municipal,756,780,768.0,2,Publico
18705362,4,4,4,629.75,151.95000000000005,True,Con alternativa alcanzable,1,1,Part. Subvencionado,477,495,486.0,9,Otro
18706476,58,37,37,576.1,221.5,True,Con alternativa alcanzable,9,7,Part. Subvencionado,486,422,454.0,99,Otro
18710108,0,0,0,,,False,Sin candidatos evaluables,1,1,Part. Subvencionado,477,508,492.5,2,Otro
18710194,1,0,0,719.8,-191.5,False,"Con candidatos, sin alcanzar",1,1,Part. Subvencionado,746,621,683.5,99,Otro
18710356,1,0,0,764.2,-147.0999999999999,False,"Con candidatos, sin alcanzar",3,3,Part. Subvencionado,725,780,752.5,3,Otro
18711928,47,27,27,564.1,189.40000000000003,True,Con alternativa alcanzable,3,3,SLEP,511,432,471.5,99,Publico
18713510,10,10,10,667.2,219.05000000000007,True,Con alternativa alcanzable,4,3,Part. Subvencionado,682,780,731.0,99,Otro
18714287,19,15,15,527.8,160.09999999999997,True,Con alternativa alcanzable,4,1,Part. Subvencionado,540,526,533.0,8,Otro
18715488,19,19,19,718.9,279.90000000000003,True,Con alternativa alcanzable,1,1,Part. Subvencionado,823,601,712.0,99,Otro
18716654,18,18,18,598.0,198.70000000000005,True,Con alternativa alcanzable,13,7,Part. Subvencionado,511,526,518.5,4,Otro
18716725,4,4,4,507.0,69.19999999999999,True,Con alternativa alcanzable,1,1,SLEP,446,529,487.5,99,Publico
18716777,1,0,0,871.3,-40.0,False,"Con candidatos, sin alcanzar",1,1,Part. Subvencionado,716,965,840.5,3,Otro
18718867,39,28,28,605.6,230.90000000000003,True,Con alternativa alcanzable,4,3,Part. Subvencionado,583,539,561.0,99,Otro
18719195,0,0,0,,,False,Sin candidatos evaluables,1,1,Part. Pagado,525,529,527.0,9,Part. Pagado
18720733,19,19,19,696.1,328.40000000000003,True,Con alternativa alcanzable,2,1,Corp. Municipal,685,595,640.0,4,Publico
18721642,1,1,1,634.4,78.14999999999998,True,Con alternativa alcanzable,1,1,Municipal,484,502,493.0,1,Publico
18721677,1,0,0,733.2,-178.0999999999999,False,"Con candidatos, sin alcanzar",15,5,Part. Subvencionado,682,710,696.0,3,Otro
18722172,33,28,28,582.7,219.80000000000007,True,Con alternativa alcanzable,3,3,Part. Subvencionado,567,601,584.0,1,Otro
18723857,30,27,27,589.7,235.10000000000002,True,Con alternativa alcanzable,9,4,Corp. Municipal,492,595,543.5,2,Publico
18725692,61,42,42,569.4,206.5,True,Con alternativa alcanzable,6,5,Part. Subvencionado,540,582,561.0,3,Otro
18726767,1,0,0,710.8,-200.5,False,"Con candidatos, sin alcanzar",3,1,Part. Subvencionado,619,738,678.5,1,Otro
18726768,0,0,0,,,False,Sin candidatos evaluables,1,1,Corp. Municipal,878,975,926.5,3,Publico
18730058,0,0,0,,,False,Sin candidatos evaluables,1,1,Part. Subvencionado,590,824,707.0,8,Otro
18730353,7,7,7,694.4,293.2,True,Con alternativa alcanzable,6,6,SLEP,500,767,633.5,6,Publico
18730642,44,36,36,551.2,132.3,True,Con alternativa alcanzable,5,4,Part. Subvencionado,500,682,591.0,3,Otro
18731801,0,0,0,,,False,Sin candidatos evaluables,2,2,Corp. Adm. Delegada,492,595,543.5,99,Otro
18734791,19,19,19,764.6,396.90000000000003,True,Con alternativa alcanzable,2,1,Part. Subvencionado,607,682,644.5,2,Otro
18735157,11,10,10,527.1,172.5,True,Con alternativa alcanzable,5,1,Part. Subvencionado,511,486,498.5,99,Otro
18735469,1,1,1,581.6,68.60000000000002,True,Con alternativa alcanzable,7,6,Part. Subvencionado,494,602,548.0,99,Otro
18735506,3,2,2,566.7,47.200000000000045,True,Con alternativa alcanzable,12,1,Part. Subvencionado,494,447,470.5,99,Otro
18735968,10,0,0,397.3,-59.10000000000002,False,"Con candidatos, sin alcanzar",4,2,Part. Subvencionado,477,349,413.0,4,Otro
18736370,21,19,19,755.8,381.09999999999997,True,Con alternativa alcanzable,1,1,Part. Subvencionado,567,601,584.0,7,Otro
18736740,5,4,4,756.15,281.75,True,Con alternativa alcanzable,3,1,Part. Subvencionado,770,780,775.0,8,Otro
18737078,24,21,21,561.2,192.3,True,Con alternativa alcanzable,6,4,Municipal,590,432,511.0,7,Publico
18737552,65,43,43,532.7,152.60000000000002,True,Con alternativa alcanzable,9,5,Part. Subvencionado,477,412,444.5,8,Otro
18737767,0,0,0,,,False,Sin candidatos evaluables,1,1,Part. Subvencionado,583,631,607.0,99,Otro
18738399,0,0,0,,,False,Sin candidatos evaluables,1,1,Corp. Municipal,455,690,572.5,2,Publico
18741076,0,0,0,,,False,Sin candidatos evaluables,1,1,Municipal,682,421,551.5,2,Publico
18741673,26,20,20,686.8,298.5,True,Con alternativa alcanzable,7,6,Part. Subvencionado,500,403,451.5,1,Otro
18742010,1,0,0,751.7,-159.5999999999999,False,"Con candidatos, sin alcanzar",4,2,Part. Subvencionado,814,753,783.5,7,Otro
18742399,0,0,0,,,False,Sin candidatos evaluables,2,2,Municipal,682,587,634.5,7,Publico
18742525,28,28,28,694.0,284.99999999999994,True,Con alternativa alcanzable,3,1,Part. Pagado,756,699,727.5,10,Part. Pagado
18744505,23,11,11,494.5,126.80000000000001,True,Con alternativa alcanzable,3,2,Municipal,424,349,386.5,1,Publico
18745816,1,0,0,647.9,-263.4,False,"Con candidatos, sin alcanzar",8,2,Part. Subvencionado,674,595,634.5,6,Otro
18747639,3,3,3,721.2,201.70000000000005,True,Con alternativa alcanzable,1,1,Part. Pagado,671,558,614.5,99,Part. Pagado
18747809,18,15,15,620.6,238.90000000000003,True,Con alternativa alcanzable,1,1,Municipal,583,508,545.5,3,Publico
18748106,18,14,14,552.0,170.3,True,Con alternativa alcanzable,1,1,Part. Subvencionado,477,508,492.5,7,Otro
18748904,0,0,0,,,False,Sin candidatos evaluables,1,1,Part. Pagado,605,634,619.5,99,Part. Pagado
18749454,4,4,4,642.9,179.39999999999998,True,Con alternativa alcanzable,3,2,Part. Subvencionado,605,723,664.0,1,Otro
18750517,34,25,25,557.3,177.19999999999993,True,Con alternativa alcanzable,8,8,Part. Subvencionado,492,421,456.5,1,Otro
18751825,22,15,15,536.8,184.29999999999995,True,Con alternativa alcanzable,9,8,Part. Subvencionado,525,460,492.5,99,Otro
18752220,7,7,7,635.55,177.60000000000002,True,Con alternativa alcanzable,8,7,Part. Subvencionado,663,609,636.0,8,Otro
18752253,28,28,28,829.9,443.29999999999995,True,Con alternativa alcanzable,1,1,Part. Subvencionado,690,672,681.0,99,Otro
18754049,0,0,0,,,False,Sin candidatos evaluables,1,1,Part. Subvencionado,746,683,714.5,99,Otro
18755598,1,0,0,608.2,-303.0999999999999,False,"Con candidatos, sin alcanzar",4,2,Part. Subvencionado,540,539,539.5,4,Otro
18757107,8,6,6,612.8,249.89999999999998,True,Con alternativa alcanzable,4,2,Corp. Municipal,583,601,592.0,99,Publico
18758264,1,0,0,775.2,-136.0999999999999,False,"Con candidatos, sin alcanzar",4,1,Part. Subvencionado,699,807,753.0,2,Otro
18758777,19,16,16,544.2,176.50000000000006,True,Con alternativa alcanzable,1,1,Part. Subvencionado,455,508,481.5,3,Otro
18758817,22,13,13,472.1,90.40000000000003,True,Con alternativa alcanzable,4,3,Part. Subvencionado,460,487,473.5,99,Otro
18758985,16,16,16,659.1,229.7,True,Con alternativa alcanzable,4,3,Part. Subvencionado,576,793,684.5,4,Otro
18759724,0,0,0,,,False,Sin candidatos evaluables,1,1,SLEP,680,510,595.0,99,Publico
18760036,5,4,4,496.7,107.5,True,Con alternativa alcanzable,9,9,Municipal,511,526,518.5,1,Publico
18760443,41,12,12,466.2,98.5,True,Con alternativa alcanzable,6,3,Municipal,376,446,411.0,10,Publico
18761495,12,9,9,524.15,124.55000000000007,True,Con alternativa alcanzable,13,12,Municipal,424,502,463.0,99,Publico
18762108,1,0,0,752.4,-158.89999999999998,False,"Con candidatos, sin alcanzar",3,1,Part. Pagado,690,723,706.5,1,Part. Pagado
18762710,0,0,0,,,False,Sin candidatos evaluables,2,2,Municipal,500,579,539.5,8,Publico
18763029,18,7,7,479.7,99.59999999999997,True,Con alternativa alcanzable,1,1,Part. Subvencionado,440,380,410.0,1,Otro
18763476,0,0,0,,,False,Sin candidatos evaluables,1,1,Municipal,387,447,417.0,99,Publico
18764782,6,4,4,850.6,299.05000000000007,True,Con alternativa alcanzable,7,3,Part. Subvencionado,794,660,727.0,4,Otro
18764831,1,0,0,752.6,-158.69999999999993,False,"Con candidatos, sin alcanzar",12,2,Part. Subvencionado,770,738,754.0,8,Otro
18765908,19,15,15,810.1,442.40000000000003,True,Con alternativa alcanzable,3,3,Part. Subvencionado,0,780,390.0,9,Otro
18769863,1,0,0,616.6,-294.69999999999993,False,"Con candidatos, sin alcanzar",4,2,Part. Subvencionado,634,618,626.0,99,Otro
18770149,23,20,20,657.1,289.40000000000003,True,Con alternativa alcanzable,3,2,Municipal,525,539,532.0,5,Publico
18770237,1,0,0,772.1,-139.19999999999993,False,"Con candidatos, sin alcanzar",12,2,Part. Subvencionado,674,842,758.0,99,Otro
18770646,18,18,18,769.3,360.75000000000006,True,Con alternativa alcanzable,4,4,Part. Pagado,740,861,800.5,9,Part. Pagado
18771029,1,1,1,932.5,21.200000000000045,True,Con alternativa alcanzable,4,1,Part. Pagado,893,1000,946.5,99,Part. Pagado
18772590,0,0,0,,,False,Sin candidatos evaluables,2,2,Part. Pagado,785,964,874.5,99,Part. Pagado
18773052,18,18,18,753.7,373.6,True,Con alternativa alcanzable,1,1,Part. Pagado,703,700,701.5,2,Part. Pagado
18773089,28,28,28,759.9,373.29999999999995,True,Con alternativa alcanzable,4,1,Corp. Municipal,680,648,664.0,99,Publico
18773408,1,0,0,828.6,-82.69999999999993,False,"Con candidatos, sin alcanzar",20,4,Part. Pagado,710,880,795.0,99,Part. Pagado
18773493,30,24,24,583.65,200.8,True,Con alternativa alcanzable,5,5,Part. Subvencionado,674,601,637.5,4,Otro
18773773,4,4,4,786.85,323.35,True,Con alternativa alcanzable,3,3,Part. Subvencionado,687,861,774.0,7,Otro
18774231,11,11,11,599.45,173.80000000000007,True,Con alternativa alcanzable,4,4,SLEP,484,595,539.5,7,Publico
18774756,3,2,2,653.0,133.5,True,Con alternativa alcanzable,2,1,Part. Subvencionado,500,539,519.5,1,Otro
18775166,31,28,28,587.0,200.39999999999998,True,Con alternativa alcanzable,4,3,Part. Subvencionado,511,539,525.0,7,Otro
18775640,4,4,4,577.4,105.20000000000005,True,Con alternativa alcanzable,2,2,Part. Subvencionado,484,502,493.0,99,Otro
18776869,42,23,23,531.5,168.60000000000002,True,Con alternativa alcanzable,11,11,Part. Subvencionado,567,486,526.5,99,Otro
18777562,1,1,1,928.7,17.40000000000009,True,Con alternativa alcanzable,3,1,Part. Subvencionado,963,975,969.0,10,Otro
18779297,18,16,16,547.3,164.5,True,Con alternativa alcanzable,6,2,Part. Subvencionado,555,567,561.0,1,Otro
18780326,11,9,9,582.6,218.29999999999995,True,Con alternativa alcanzable,4,4,Part. Subvencionado,514,672,593.0,99,Otro
18781190,8,6,6,591.2,154.2,True,Con alternativa alcanzable,5,4,Part. Pagado,477,495,486.0,7,Part. Pagado
18781277,18,18,18,691.8,296.59999999999997,True,Con alternativa alcanzable,3,3,Municipal,500,587,543.5,1,Publico
18782365,31,30,30,800.8,355.79999999999995,True,Con alternativa alcanzable,10,9,Part. Pagado,963,767,865.0,1,Part. Pagado
18783001,31,26,26,564.5,182.8,True,Con alternativa alcanzable,7,5,Part. Subvencionado,410,446,428.0,4,Otro
18783239,26,21,21,637.5,269.8,True,Con alternativa alcanzable,4,2,Part. Subvencionado,492,460,476.0,99,Otro
18784139,21,4,4,470.05,53.60000000000002,True,Con alternativa alcanzable,3,1,Part. Subvencionado,479,518,498.5,4,Otro
18784957,1,0,0,834.3,-77.0,False,"Con candidatos, sin alcanzar",8,1,Municipal,799,824,811.5,4,Publico
18785307,11,9,9,499.3,101.90000000000003,True,Con alternativa alcanzable,4,2,Part. Subvencionado,376,587,481.5,7,Otro
18785431,1,0,0,800.7,-110.59999999999991,False,"Con candidatos, sin alcanzar",17,3,Part. Pagado,687,894,790.5,99,Part. Pagado
18785635,56,39,39,612.0,237.3,True,Con alternativa alcanzable,13,6,Corp. Adm. Delegada,525,486,505.5,2,Otro
18786931,30,27,27,675.7,297.59999999999997,True,Con alternativa alcanzable,8,5,Part. Subvencionado,467,880,673.5,2,Otro
18789528,14,14,14,646.7,193.30000000000007,True,Con alternativa alcanzable,7,5,Part. Pagado,557,771,664.0,7,Part. Pagado
18789842,1,0,0,755.2,-156.0999999999999,False,"Con candidatos, sin alcanzar",19,2,SLEP,682,738,710.0,7,Publico
18793971,7,5,5,635.0,198.7,True,Con alternativa alcanzable,7,3,Part. Subvencionado,597,567,582.0,5,Otro
